run_id,run_name,dataset,model,gnn_type,hidden_channels,num_layers,lr,weight_decay,batch_size,train_loss,train_bce,train_mr,train_acc,val_loss,val_f1,val_auroc_entropy,test_acc_id,test_auroc_entropy,epoch,num_id_classes,focal_strategy,num_output_heads
im962q1p,run-20260414_000402-im962q1p,cora,random_set,GAT,256,2,0.019781482335984004,0.018543191333663413,-1,0.22873681783676147,0.22863434255123138,0.030276969075202942,0.783847987651825,0.24879305064678192,0.796407163143158,0.7821474075317383,0.7784810066223145,0.7693158388137817,59.0,3,full_power_set,7
riq879kx,run-20260414_000418-riq879kx,cora,random_set,GAT,256,3,0.006705972266352456,0.0005846550419561803,-1,0.04731869697570801,0.04731464013457298,0.003230082569643855,0.9714964628219604,0.2667117416858673,0.886227548122406,0.833288311958313,0.9082278609275818,0.8366042971611023,105.0,3,full_power_set,7
q8qus8uy,run-20260414_000445-q8qus8uy,cora,random_set,GAT,256,2,0.010500779941743673,0.004775107528419977,-1,0.02111247554421425,0.021097591146826744,0.005723584908992052,0.9976246953010559,0.08976897597312927,0.9520958065986633,0.8460556268692017,0.9398733973503113,0.8597739934921265,81.0,3,full_power_set,7
p25g43n4,run-20260414_000511-p25g43n4,cora,random_set,GAT,128,2,0.009433273358828136,0.012607702149975766,-1,0.06724896281957626,0.067206472158432,0.014772577211260796,0.9928740859031677,0.12736628949642181,0.946107804775238,0.8134722113609314,0.9398733973503113,0.8243485689163208,89.0,3,full_power_set,7
kpw2vi6m,run-20260414_000528-kpw2vi6m,cora,random_set,GAT,128,2,0.008888402362252133,0.002617630927695622,-1,0.011593857780098915,0.011586072854697704,0.00324366451241076,0.9976246953010559,0.09319767355918884,0.9580838084220886,0.8315801024436951,0.9272152185440063,0.8556240200996399,80.0,3,full_power_set,7
6a0m2jb5,run-20260414_000544-6a0m2jb5,cora,random_set,GAT,256,3,0.00834548895975399,0.0038488535211767382,-1,0.012562721967697144,0.012553563341498375,0.0037118075415492058,0.9976246953010559,0.08131802082061768,0.9520958065986633,0.8862454891204834,0.9398733973503113,0.905785083770752,105.0,3,full_power_set,7
4xt2ivkk,run-20260414_000610-4xt2ivkk,cora,random_set,GAT,256,2,0.022150019841404404,0.014080341409033904,-1,0.101798877120018,0.10174183547496796,0.019999545067548752,0.9738717079162598,0.14212526381015778,0.9520958065986633,0.8688928484916687,0.9462025165557861,0.879358172416687,70.0,3,full_power_set,7
eiytw0w2,run-20260414_000627-eiytw0w2,cora,random_set,GAT,256,2,0.020598752731223493,0.014743497828922083,-1,0.10701511055231094,0.10695675015449524,0.019667450338602066,0.9714964628219604,0.14637328684329987,0.9520958065986633,0.8707989454269409,0.9430379867553711,0.8810977339744568,71.0,3,full_power_set,7
wxlwayxe,run-20260414_000643-wxlwayxe,cora,random_set,GAT,128,3,0.001842641747415836,0.018255578811757375,-1,0.2297438383102417,0.2296648770570755,0.03471703454852104,0.783847987651825,0.23373965919017792,0.802395224571228,0.7866789102554321,0.7848101258277893,0.8017154932022095,200.0,3,full_power_set,7
2362nz8a,run-20260414_000719-2362nz8a,cora,random_set,GAT,256,2,0.00014109592435244625,0.007506487277319504,-1,0.2389991581439972,0.23890329897403717,0.026638254523277283,0.786223292350769,0.2558305859565735,0.7904191613197327,0.7612343430519104,0.7879746556282043,0.7766950726509094,200.0,3,full_power_set,7
0wt3rwy0,run-20260414_000752-0wt3rwy0,cora,random_set,GAT,64,3,0.0218732296621099,0.0025329802736655913,-1,0.00823170505464077,0.00822493340820074,0.00270780804567039,0.9976246953010559,0.11905020475387573,0.946107804775238,0.9030587673187256,0.9303797483444214,0.9125676155090332,89.0,3,full_power_set,7
tl5jr1fx,run-20260414_000808-tl5jr1fx,cora,random_set,GAT,64,2,0.004976675124627876,0.003980439314052477,-1,0.01756145991384983,0.017548929899930954,0.004695272073149681,0.9976246953010559,0.08150065690279007,0.9640718698501587,0.8350865840911865,0.9335442781448364,0.8602089285850525,102.0,3,full_power_set,7
stt6hi7t,run-20260414_000824-stt6hi7t,cora,random_set,GAT,64,2,0.01940445402557953,0.09115165525703917,-1,0.6261351704597473,0.6256211996078491,0.1543741524219513,0.4655582010746002,0.6241953372955322,0.485029935836792,0.5,0.47151899337768555,0.5008512735366821,64.0,3,full_power_set,7
iw3wwirk,run-20260414_000835-iw3wwirk,cora,random_set,GAT,64,3,0.06217842064289498,0.02630213504927746,-1,0.26662594079971313,0.2665228545665741,0.03368730470538139,0.7814726829528809,0.26828381419181824,0.796407163143158,0.7418316006660461,0.7816455960273743,0.7526694536209106,181.0,3,full_power_set,7
1asu97hw,run-20260414_000856-1asu97hw,cora,random_set,GAT,256,3,0.02286544332963368,0.031204455147314857,-1,0.2871512770652771,0.2870270311832428,0.03669171407818794,0.7790973782539368,0.289148211479187,0.796407163143158,0.7478736042976379,0.7816455960273743,0.763569712638855,200.0,3,full_power_set,7
kwqa6y16,run-20260414_000943-kwqa6y16,cora,random_set,GAT,64,2,0.0903680965706432,0.06715341031465252,-1,0.6130242347717285,0.6125533580780029,0.13930955529212952,0.4655582010746002,0.6103024482727051,0.485029935836792,0.4823685884475708,0.47151899337768555,0.49063822627067566,56.0,3,full_power_set,7
vu7a3tzc,run-20260414_000955-vu7a3tzc,cora,random_set,GAT,256,2,0.031346775243282415,0.010454987566927565,-1,0.0606369785964489,0.06059475988149643,0.015156319364905357,0.9881235361099243,0.10431884974241257,0.940119743347168,0.8423871994018555,0.9367088675498962,0.8503127694129944,69.0,3,full_power_set,7
x21h9s7g,run-20260414_001011-x21h9s7g,cora,random_set,GAT,64,3,0.031189871072716372,0.01346279553811288,-1,0.06300940364599228,0.06296389549970627,0.015276148915290833,0.9833729267120361,0.10502579063177109,0.9580838084220886,0.885526180267334,0.9398733973503113,0.895430862903595,200.0,3,full_power_set,7
c576c02e,run-20260414_001038-c576c02e,cora,random_set,GAT,128,3,0.012228553692759462,0.007158206623139547,-1,0.02488720789551735,0.024867476895451546,0.007369976956397295,0.9976246953010559,0.10817630589008331,0.946107804775238,0.8043732643127441,0.9335442781448364,0.8288131952285767,86.0,3,full_power_set,7
r5qb5kv9,run-20260414_001054-r5qb5kv9,cora,random_set,GAT,256,2,0.017390223897242596,0.009783611751696885,-1,0.04927854239940643,0.049246497452259064,0.011666993610560894,0.9952493906021118,0.1084543764591217,0.946107804775238,0.8810307383537292,0.9367088675498962,0.8771976828575134,73.0,3,full_power_set,7
qqa819ya,run-20260414_001110-qqa819ya,cora,random_set,GAT,64,2,0.004805152188021863,0.0021496057194636984,-1,0.013036114163696766,0.013027570210397243,0.0037165465764701366,0.9976246953010559,0.09061019867658615,0.940119743347168,0.8831526041030884,0.9430379867553711,0.8803991675376892,78.0,3,full_power_set,7
0p45vt2w,run-20260414_001131-0p45vt2w,cora,random_set,GAT,256,2,0.01111327111863876,0.006154867324484645,-1,0.032322872430086136,0.032303355634212494,0.007161715067923069,0.9952493906021118,0.09840622544288635,0.946107804775238,0.882882833480835,0.9398733973503113,0.8756200075149536,71.0,3,full_power_set,7
