run_id,run_name,dataset,model,gnn_type,hidden_channels,num_layers,lr,weight_decay,batch_size,singletons_only,loss_ablation,use_bce_loss,use_mr_loss,use_ms_loss,train_loss,train_bce,train_mr,train_ms,train_acc,val_loss,val_f1,val_auroc_entropy,test_acc_id,test_auroc_entropy,epoch,num_id_classes,focal_strategy,num_output_heads,ablation_group
yvmksmc6,run-20260404_184452-yvmksmc6,chameleon,random_set,GAT,128,2,0.08436484570373616,0.02222877445444513,-1,False,full,False,False,False,0.5583945512771606,0.5582664012908936,0.031964559108018875,,0.372488409280777,0.5554465651512146,0.4063926935195923,0.8404455184936523,0.3695652186870575,0.8265700340270996,73.0,3,full_power_set,7,standard_focal_sets__full
k2tmo0gv,run-20260404_184517-k2tmo0gv,chameleon,random_set,GAT,64,2,0.048127489150469126,0.023371097358079827,-1,False,full,False,False,False,0.5593072175979614,0.559173583984375,0.03408893570303917,,0.372488409280777,0.5565463900566101,0.4063926935195923,0.8394019603729248,0.3695652186870575,0.8257447481155396,59.0,3,full_power_set,7,standard_focal_sets__full
sj7j4x5g,run-20260404_184529-sj7j4x5g,chameleon,random_set,GAT,128,3,0.0065601146255297536,0.08195485006870702,-1,False,full,False,False,False,0.6309555172920227,0.6304545402526855,0.14925996959209442,,0.372488409280777,0.6299657821655273,0.4063926935195923,0.5,0.3695652186870575,0.5,200.0,3,full_power_set,7,standard_focal_sets__full
usloupzw,run-20260404_184612-usloupzw,chameleon,random_set,GAT,256,2,0.0799167095700663,0.02834016133810973,-1,False,full,False,False,False,0.5657361149787903,0.565560519695282,0.04624315723776817,,0.372488409280777,0.5631370544433594,0.4063926935195923,0.8411555290222168,0.3695652186870575,0.8268921375274658,73.0,3,full_power_set,7,standard_focal_sets__full
fcigzatq,run-20260404_184633-fcigzatq,chameleon,random_set,GAT,64,2,0.020533166955479916,0.0012347841006165089,-1,False,full,False,False,False,0.05040358752012253,0.0503925196826458,0.008181560784578323,,0.973724901676178,1.0311529636383057,0.5045661926269531,0.4577311873435974,0.5144927501678467,0.4437902569770813,56.0,3,full_power_set,7,standard_focal_sets__full
mg5rq7r9,run-20260404_184649-mg5rq7r9,chameleon,random_set,GAT,256,2,0.0847666295534468,0.0314441933133274,-1,False,full,False,False,False,0.5701708197593689,0.5699676275253296,0.053009841591119766,,0.372488409280777,0.5679680705070496,0.4063926935195923,0.8411869406700134,0.3695652186870575,0.8277878165245056,72.0,3,full_power_set,7,standard_focal_sets__full
b5ac3zst,run-20260404_184710-b5ac3zst,chameleon,random_set,GAT,128,3,0.09866597241408132,0.07782306898469066,-1,False,full,False,False,False,0.6292540431022644,0.628759503364563,0.14664047956466675,,0.372488409280777,0.6281394362449646,0.4063926935195923,0.5,0.3695652186870575,0.5,54.0,3,full_power_set,7,standard_focal_sets__full
b3n5c38i,run-20260404_184727-b3n5c38i,chameleon,random_set,GAT,256,2,0.06900357311852134,0.0015343360616402563,-1,False,full,False,False,False,0.27363571524620056,0.27360424399375916,0.02831774204969406,,0.8717156052589417,0.9888607263565063,0.5136986374855042,0.5963846445083618,0.5,0.5792974829673767,55.0,3,full_power_set,7,standard_focal_sets__full
82o56tqg,run-20260404_184752-82o56tqg,chameleon,random_set,GAT,64,2,0.08281113647947752,0.07595235654109307,-1,False,full,False,False,False,0.6271339654922485,0.6266487240791321,0.1470048874616623,,0.372488409280777,0.626354455947876,0.4063926935195923,0.6092242002487183,0.3695652186870575,0.5989130735397339,56.0,3,full_power_set,7,standard_focal_sets__full
lwewfyg3,run-20260404_184809-lwewfyg3,chameleon,random_set,GAT,128,2,0.09899433954292104,0.0996636440832956,-1,False,full,False,False,False,0.6384769678115845,0.6379467248916626,0.15774856507778168,,0.372488409280777,0.6374304294586182,0.4063926935195923,0.6053406000137329,0.3695652186870575,0.5926328301429749,55.0,3,full_power_set,7,standard_focal_sets__full
z8l7caa2,run-20260404_184826-z8l7caa2,chameleon,random_set,GAT,256,2,0.09031841013990297,0.03978025523598977,-1,False,full,False,False,False,0.5859619379043579,0.5856661200523376,0.0831414982676506,,0.372488409280777,0.5839402079582214,0.4063926935195923,0.8399865031242371,0.3695652186870575,0.8234098553657532,72.0,3,full_power_set,7,standard_focal_sets__full
lhn2rrf8,run-20260404_184847-lhn2rrf8,chameleon,random_set,GAT,256,3,0.014365245410073248,0.0688574806083197,-1,False,full,False,False,False,0.6286398768424988,0.628146231174469,0.14157092571258545,,0.372488409280777,0.6272892355918884,0.4063926935195923,0.5,0.3695652186870575,0.5,59.0,3,full_power_set,7,standard_focal_sets__full
1zw8l8rb,run-20260404_184909-1zw8l8rb,chameleon,random_set,GAT,64,3,0.004312750465388396,0.021842943366272367,-1,False,full,False,False,False,0.5571421980857849,0.5570309162139893,0.02386591024696827,,0.372488409280777,0.5540592074394226,0.4063926935195923,0.8380564451217651,0.3695652186870575,0.82201087474823,92.0,3,full_power_set,7,standard_focal_sets__full
hspdfo3u,run-20260404_184935-hspdfo3u,chameleon,random_set,GAT,256,3,0.0744890715241057,0.02380562683166656,-1,False,full,False,False,False,0.5603727102279663,0.5602352619171143,0.035404495894908905,,0.372488409280777,0.5575406551361084,0.4063926935195923,0.8365775346755981,0.3695652186870575,0.8183977007865906,68.0,3,full_power_set,7,standard_focal_sets__full
fuiswam6,run-20260404_185007-fuiswam6,chameleon,random_set,GAT,64,2,0.09432666800802922,0.04613577942895837,-1,False,full,False,False,False,0.5981990694999695,0.5978403091430664,0.10441162437200546,,0.372488409280777,0.5965734124183655,0.4063926935195923,0.729197084903717,0.3695652186870575,0.7608394026756287,54.0,3,full_power_set,7,standard_focal_sets__full
wtn5iq4l,run-20260404_185019-wtn5iq4l,chameleon,random_set,GAT,256,2,0.09152753759110396,0.026194352842760543,-1,False,full,False,False,False,0.5631093978881836,0.5629510283470154,0.0415278784930706,,0.372488409280777,0.5604289770126343,0.4063926935195923,0.8394294381141663,0.3695652186870575,0.8270430564880371,83.0,3,full_power_set,7,standard_focal_sets__full
1l9hg4t3,run-20260404_185045-1l9hg4t3,chameleon,random_set,GAT,64,2,0.09609943024133172,0.029435107414098827,-1,False,full,False,False,False,0.566201388835907,0.5660219788551331,0.04747546836733818,,0.372488409280777,0.5639219880104065,0.4063926935195923,0.8389077186584473,0.3695652186870575,0.8220410346984863,53.0,3,full_power_set,7,standard_focal_sets__full
oaftd92g,run-20260404_185103-oaftd92g,chameleon,random_set,GAT,128,2,0.010119170712594676,0.04556514313874432,-1,False,full,False,False,False,0.5908540487289429,0.5905318856239319,0.08526988327503204,,0.372488409280777,0.5891314148902893,0.4063926935195923,0.840602457523346,0.3695652186870575,0.8248993754386902,64.0,3,full_power_set,7,standard_focal_sets__full
a9k3387m,run-20260404_185124-a9k3387m,chameleon,random_set,GAT,128,3,0.07149845996048926,0.006668353311077853,-1,False,full,False,False,False,0.20829199254512787,0.2082451432943344,0.020285123959183693,,0.8639876246452332,0.6193253397941589,0.5045661926269531,0.5050526261329651,0.5398550629615784,0.47791868448257446,87.0,3,full_power_set,7,standard_focal_sets__full
nvxpk5ul,run-20260404_185151-nvxpk5ul,chameleon,random_set,GAT,128,3,0.014066327055380362,0.015222832403622832,-1,False,full,False,False,False,0.5521901845932007,0.5521141290664673,0.016348883509635925,,0.372488409280777,0.5488079190254211,0.4063926935195923,0.8372562527656555,0.3695652186870575,0.8204710483551025,62.0,3,full_power_set,7,standard_focal_sets__full
xakhqhws,run-20260404_185207-xakhqhws,chameleon,random_set,GAT,128,3,0.04299775673634265,0.05961936216620924,-1,False,full,False,False,False,0.6193024516105652,0.6188488602638245,0.13440780341625214,,0.372488409280777,0.6182010173797607,0.4063926935195923,0.5,0.3695652186870575,0.5,55.0,3,full_power_set,7,standard_focal_sets__full
90rc6e99,run-20260404_185223-90rc6e99,chameleon,random_set,GAT,64,3,0.08483406436490024,0.04373190916670154,-1,False,full,False,False,False,0.5934894680976868,0.5931540131568909,0.09577155858278275,,0.372488409280777,0.5920870900154114,0.4063926935195923,0.5,0.3695652186870575,0.5,54.0,3,full_power_set,7,standard_focal_sets__full
e3hes1hn,run-20260404_185240-e3hes1hn,chameleon,random_set,GAT,256,2,0.02153624952370129,0.03712410701085596,-1,False,full,False,False,False,0.5792555809020996,0.578997015953064,0.07215936481952667,,0.372488409280777,0.5772364735603333,0.4063926935195923,0.8407554030418396,0.3695652186870575,0.8250704407691956,55.0,3,full_power_set,7,standard_focal_sets__full
dsst0hri,run-20260404_185306-dsst0hri,chameleon,random_set,GAT,256,2,0.09779851912659288,0.0941843477051526,-1,False,full,False,False,False,0.6363652348518372,0.6358448266983032,0.15442097187042236,,0.372488409280777,0.6359670162200928,0.4063926935195923,0.4354885518550873,0.3695652186870575,0.4384661912918091,52.0,3,full_power_set,7,standard_focal_sets__full
4rhg07xv,run-20260404_185323-4rhg07xv,chameleon,random_set,GAT,128,2,0.07814240507502951,0.002615106607593826,-1,False,full,False,False,False,0.2104487419128418,0.2104109674692154,0.02624897100031376,,0.8732612133026123,0.6778743267059326,0.48630136251449585,0.4320952594280243,0.5724637508392334,0.43105876445770264,65.0,3,full_power_set,7,standard_focal_sets__full
llq4qcdh,run-20260404_185340-llq4qcdh,chameleon,random_set,GAT,256,3,0.00844094047539221,0.017115871612191913,-1,False,full,False,False,False,0.5534655451774597,0.5533798336982727,0.0191708542406559,,0.372488409280777,0.5501558780670166,0.4063926935195923,0.8365304470062256,0.3695652186870575,0.8211051225662231,64.0,3,full_power_set,7,standard_focal_sets__full
nde96e0c,run-20260404_185411-nde96e0c,chameleon,random_set,GAT,256,2,0.09000273333922461,0.047390962460217456,-1,False,full,False,False,False,0.5987042188644409,0.5983436703681946,0.10700062662363052,,0.372488409280777,0.5971461534500122,0.4063926935195923,0.6541292071342468,0.3695652186870575,0.6524356007575989,72.0,3,full_power_set,7,standard_focal_sets__full
l4dqaq26,run-20260404_185433-l4dqaq26,chameleon,random_set,GAT,64,3,0.010984723723533967,0.02506282754969823,-1,False,full,False,False,False,0.5625078082084656,0.5623578429222107,0.03500453755259514,,0.372488409280777,0.5596939921379089,0.4063926935195923,0.8373463749885559,0.3695652186870575,0.8190418481826782,65.0,3,full_power_set,7,standard_focal_sets__full
11u7f40m,run-20260404_185449-11u7f40m,chameleon,random_set,GAT,256,2,0.04350546172449772,0.034403941037855774,-1,False,full,False,False,False,0.5772477984428406,0.5770007967948914,0.06871465593576431,,0.372488409280777,0.5748651623725891,0.4063926935195923,0.8405004143714905,0.3695652186870575,0.826600193977356,53.0,3,full_power_set,7,standard_focal_sets__full
27pyefmp,run-20260404_185515-27pyefmp,chameleon,random_set,GAT,256,2,0.03654022940167272,0.09223309603380546,-1,False,full,False,False,False,0.6367613077163696,0.6362375020980835,0.154985249042511,,0.372488409280777,0.6358805894851685,0.4063926935195923,0.5281504392623901,0.3695652186870575,0.5567632913589478,56.0,3,full_power_set,7,standard_focal_sets__full
d61c7um2,run-20260404_185542-d61c7um2,chameleon,random_set,GAT,64,2,0.08253276723953414,0.03453000297710879,-1,False,full,False,False,False,0.5752221941947937,0.5749874711036682,0.06479661166667938,,0.372488409280777,0.5732020735740662,0.4063926935195923,0.8349770307540894,0.3695652186870575,0.822966992855072,54.0,3,full_power_set,7,standard_focal_sets__full
ietk4g94,run-20260404_185554-ietk4g94,chameleon,random_set,GAT,64,2,0.02687695035375085,0.022097834946911032,-1,False,full,False,False,False,0.5578703880310059,0.5577451586723328,0.03211671859025955,,0.372488409280777,0.5550386905670166,0.4063926935195923,0.8397550582885742,0.3695652186870575,0.825805127620697,63.0,3,full_power_set,7,standard_focal_sets__full
5p1vvb1r,run-20260404_185610-5p1vvb1r,chameleon,random_set,GAT,256,2,0.05711426678101814,0.037744880179006464,-1,False,full,False,False,False,0.5828868746757507,0.5826078057289124,0.07935770601034164,,0.372488409280777,0.5808268785476685,0.4063926935195923,0.8276530504226685,0.3695652186870575,0.8219907283782959,58.0,3,full_power_set,7,standard_focal_sets__full
r00f7v1b,run-20260404_185636-r00f7v1b,chameleon,random_set,GAT,128,2,0.09053725137939592,0.03398551967486364,-1,False,full,False,False,False,0.5744854807853699,0.5742552876472473,0.06300090998411179,,0.372488409280777,0.5720880627632141,0.4063926935195923,0.8354986906051636,0.3695652186870575,0.8184480667114258,59.0,3,full_power_set,7,standard_focal_sets__full
1f046zzp,run-20260404_185653-1f046zzp,chameleon,random_set,GAT,256,3,0.021202567296887187,0.019428372520726055,-1,False,full,False,False,False,0.5578992366790771,0.5577815175056458,0.028097791597247124,,0.372488409280777,0.554921567440033,0.4063926935195923,0.8378093242645264,0.3695652186870575,0.8172202110290527,58.0,3,full_power_set,7,standard_focal_sets__full
xk5gk3fk,run-20260404_185715-xk5gk3fk,chameleon,random_set,GAT,256,3,0.08301261978351948,0.06391722757410079,-1,False,full,False,False,False,0.6198344826698303,0.6193788647651672,0.13484807312488556,,0.372488409280777,0.6186093688011169,0.4063926935195923,0.5,0.3695652186870575,0.5,52.0,3,full_power_set,7,standard_focal_sets__full
swe0vizk,run-20260404_185736-swe0vizk,chameleon,random_set,GAT,256,2,0.09997040712896409,0.08070703012954623,-1,False,full,False,False,False,0.6302531361579895,0.6297540664672852,0.14661653339862823,,0.372488409280777,0.6291199326515198,0.4063926935195923,0.7598503232002258,0.3695652186870575,0.7792874574661255,55.0,3,full_power_set,7,standard_focal_sets__full
8z940kbv,run-20260404_185802-8z940kbv,chameleon,random_set,GAT,256,3,0.008419694306192726,0.02302358519927069,-1,False,full,False,False,False,0.5603162050247192,0.5601810812950134,0.032347939908504486,,0.372488409280777,0.5574508905410767,0.4063926935195923,0.8385154008865356,0.3695652186870575,0.821880042552948,66.0,3,full_power_set,7,standard_focal_sets__full
frubojx2,run-20260404_185833-frubojx2,chameleon,random_set,GAT,64,2,0.03046238823163715,0.011766958656724296,-1,False,full,False,False,False,0.37709999084472656,0.3770172595977783,0.036545030772686005,,0.7063369154930115,0.513838529586792,0.4840182662010193,0.5376673340797424,0.5144927501678467,0.5396638512611389,64.0,3,full_power_set,7,standard_focal_sets__full
7fy4syxq,run-20260404_185855-7fy4syxq,chameleon,random_set,GAT,256,3,0.0441370424938408,0.016303996984723974,-1,False,full,False,False,False,0.5540367960929871,0.5539480447769165,0.020165657624602318,,0.372488409280777,0.5504069924354553,0.4063926935195923,0.8346121907234192,0.3695652186870575,0.8201489448547363,58.0,3,full_power_set,7,standard_focal_sets__full
sxzhs2nf,run-20260404_185918-sxzhs2nf,chameleon,random_set,GAT,64,2,0.050636835163890934,0.042440710962146765,-1,False,full,False,False,False,0.5920020937919617,0.5916741490364075,0.0949288010597229,,0.372488409280777,0.5902465581893921,0.4063926935195923,0.665191650390625,0.3695652186870575,0.6853865385055542,55.0,3,full_power_set,7,standard_focal_sets__full
8j6aflsb,run-20260404_185938-8j6aflsb,chameleon,random_set,GAT,128,2,0.004913267118706306,0.06997070610451046,-1,False,full,False,False,False,0.6358267068862915,0.6353003978729248,0.13961713016033173,,0.372488409280777,0.6347864866256714,0.4063926935195923,0.5,0.3695652186870575,0.5,78.0,3,full_power_set,7,standard_focal_sets__full
d70q4fpb,run-20260404_185955-d70q4fpb,chameleon,random_set,GAT,128,3,0.05720566745709387,0.0500270266226715,-1,False,full,False,False,False,0.6025403141975403,0.6021615862846375,0.11132985353469849,,0.372488409280777,0.6009879112243652,0.4063926935195923,0.4891611337661743,0.3695652186870575,0.489130437374115,54.0,3,full_power_set,7,standard_focal_sets__full
xgsaewwb,run-20260404_190012-xgsaewwb,chameleon,random_set,GAT,256,3,0.05974144649985772,0.06397847521953294,-1,False,full,False,False,False,0.6208652257919312,0.6204051375389099,0.13647237420082092,,0.372488409280777,0.6195891499519348,0.4063926935195923,0.5,0.3695652186870575,0.5,54.0,3,full_power_set,7,standard_focal_sets__full
ecynj2sr,run-20260404_190033-ecynj2sr,chameleon,random_set,GAT,128,2,0.05309304120333202,0.02121375045103406,-1,False,full,False,False,False,0.5571909546852112,0.5570701956748962,0.02990684285759926,,0.372488409280777,0.5541128516197205,0.4063926935195923,0.8388449549674988,0.3695652186870575,0.8277878165245056,57.0,3,full_power_set,7,standard_focal_sets__full
gbpshny9,run-20260404_190049-gbpshny9,chameleon,random_set,GAT,256,3,0.04110690988102405,0.012869033222603537,-1,False,full,False,False,False,0.5509127378463745,0.5508461594581604,0.014286493882536888,,0.372488409280777,0.5473076105117798,0.4063926935195923,0.8343218564987183,0.3695652186870575,0.8162137269973755,60.0,3,full_power_set,7,standard_focal_sets__full
l0rgasdm,run-20260404_190111-l0rgasdm,chameleon,random_set,GAT,128,2,0.09604033428626364,0.03411018798238378,-1,False,full,False,False,False,0.5741593837738037,0.5739310383796692,0.0616820827126503,,0.372488409280777,0.5715554356575012,0.4063926935195923,0.8425284624099731,0.3695652186870575,0.8260667324066162,55.0,3,full_power_set,7,standard_focal_sets__full
v7w28mva,run-20260404_190128-v7w28mva,chameleon,random_set,GAT,256,3,0.0003978161113609962,0.01856293640125077,-1,False,full,False,False,False,0.5546654462814331,0.5545657873153687,0.024655578657984734,,0.372488409280777,0.5514025092124939,0.4063926935195923,0.8384174108505249,0.3695652186870575,0.822161853313446,200.0,3,full_power_set,7,standard_focal_sets__full
awierw0i,run-20260404_190225-awierw0i,chameleon,random_set,GAT,128,2,0.02923251985517754,0.061080533413033745,-1,False,full,False,False,False,0.618751585483551,0.6183006167411804,0.1336384415626526,,0.372488409280777,0.617713212966919,0.4063926935195923,0.4988584518432617,0.3695652186870575,0.49818840622901917,57.0,3,full_power_set,7,standard_focal_sets__full
ni4ljdsd,run-20260404_190241-ni4ljdsd,chameleon,random_set,GAT,256,2,0.09739080680960042,0.02655579867782661,-1,False,full,False,False,False,0.562249481678009,0.5620961785316467,0.039118509739637375,,0.372488409280777,0.5597345232963562,0.4063926935195923,0.8410966396331787,0.3695652186870575,0.8264190554618835,74.0,3,full_power_set,7,standard_focal_sets__full
d9w3kyf5,run-20260404_190303-d9w3kyf5,chameleon,random_set,GAT,256,2,0.021467538142703708,0.013039492564586813,-1,False,full,False,False,False,0.3896576166152954,0.3895745873451233,0.033945292234420776,,0.6831530332565308,0.5101838707923889,0.48630136251449585,0.5280091762542725,0.510869562625885,0.5401670336723328,88.0,3,full_power_set,7,standard_focal_sets__full
q4brvjwo,run-20260404_190330-q4brvjwo,chameleon,random_set,GAT,256,2,0.09993943318668291,0.04322423099912955,-1,False,full,False,False,False,0.5916600227355957,0.5913346409797668,0.09420505911111832,,0.372488409280777,0.5902925729751587,0.4063926935195923,0.8408809304237366,0.3695652186870575,0.8253119587898254,82.0,3,full_power_set,7,standard_focal_sets__full
